5,534272,534528
5,21760,22016
5,427008,427264
5,9984,10240
5,412160,412416
5,275968,276224
5,666112,666368
5,436736,436992
5,425728,425984
5,650752,651008
5,112384,112640
5,267264,267520
5,381952,382208
5,274688,274944
5,298496,298752
5,200192,200448
5,43520,43776
5,14592,14848
5,252928,253184
5,41216,41472
5,85760,86016
5,206848,207104
5,486656,486912
5,433152,433408
5,284416,284672
5,240384,240640
5,265216,265472
5,162560,162816
5,414976,415232
5,136448,136704
5,517376,517632
5,172288,172544
5,139520,139776
5,324864,325120
5,300032,300288
5,435968,436224
5,297472,297728
5,528640,528896
5,316672,316928
5,173312,173568
5,545280,545536
5,165888,166144
5,76032,76288
5,271616,271872
5,466688,466944
5,338944,339200
5,238336,238592
5,224512,224768
5,677632,677888
5,561664,561920
5,555776,556032
5,260096,260352
5,397056,397312
5,354560,354816
5,422656,422912
5,444672,444928
5,405248,405504
5,292608,292864
5,676864,677120
5,165376,165632
5,103168,103424
5,177408,177664
5,467712,467968
5,260352,260608
5,374016,374272
5,73728,73984
5,418304,418560
5,213248,213504
5,138752,139008
5,200960,201216
5,88320,88576
5,318720,318976
5,244480,244736
5,228352,228608
5,323584,323840
5,676352,676608
5,287488,287744
5,175872,176128
5,378624,378880
5,409088,409344
5,265728,265984
5,243712,243968
5,368896,369152
5,413440,413696
5,130816,131072
5,410368,410624
5,226816,227072
5,139264,139520
5,434688,434944
5,376064,376320
5,248064,248320
5,429056,429312
5,194816,195072
5,223232,223488
5,413696,413952
5,383232,383488
5,258816,259072
5,565504,565760
5,282624,282880
5,206336,206592
5,290048,290304
5,305664,305920
5,209920,210176
5,185600,185856
5,563456,563712
5,280064,280320
5,106496,106752
5,660224,660480
5,203008,203264
5,245504,245760
5,183296,183552
5,668416,668672
5,507136,507392
5,133120,133376
5,189440,189696
5,654848,655104
5,468224,468480
5,442368,442624
5,662016,662272
5,369408,369664
5,198144,198400
5,669696,669952
5,161536,161792
5,446208,446464
5,518144,518400
5,655616,655872
5,40448,40704
5,57856,58112
5,533504,533760
5,94464,94720
5,369664,369920
5,328192,328448
5,530176,530432
5,200704,200960
5,80640,80896
5,391424,391680
5,203776,204032
5,674048,674304
5,362752,363008
5,304896,305152
5,259072,259328
5,316928,317184
5,357888,358144
5,195328,195584
5,265472,265728
5,245248,245504
5,463616,463872
5,644864,645120
5,249088,249344
5,674816,675072
5,508928,509184
5,3072,3328
5,58624,58880
5,187392,187648
5,256000,256256
5,282880,283136
5,271872,272128
5,5120,5376
5,293376,293632
5,392448,392704
5,231680,231936
5,615680,615936
5,423424,423680
5,238848,239104
5,197632,197888
5,408320,408576
5,665600,665856
5,95232,95488
5,294144,294400
5,536576,536832
5,477952,478208
5,467456,467712
5,431872,432128
5,410880,411136
5,138496,138752
5,406016,406272
5,125696,125952
5,239360,239616
5,395264,395520
5,233216,233472
5,667136,667392
5,594944,595200
5,419072,419328
5,214528,214784
5,250624,250880
5,581888,582144
5,206592,206848
5,411904,412160
5,40192,40448
5,328960,329216
5,43264,43520
5,449536,449792
5,210176,210432
5,445184,445440
5,89600,89856
5,566528,566784
5,233728,233984
5,201472,201728
5,591616,591872
5,256768,257024
5,255744,256000
5,184320,184576
5,421632,421888
5,191488,191744
5,202752,203008
5,191232,191488
5,192768,193024
5,279040,279296
5,198656,198912
5,54528,54784
5,482304,482560
5,460800,461056
5,296960,297216
5,666624,666880
5,220928,221184
5,599040,599296
5,239104,239360
5,309248,309504
5,171264,171520
5,541184,541440
5,72960,73216
5,580864,581120
5,370176,370432
5,656896,657152
5,269056,269312
5,329984,330240
5,125184,125440
5,222976,223232
5,23040,23296
5,226048,226304
5,415232,415488
5,547584,547840
5,141056,141312
5,518400,518656
5,276736,276992
5,516864,517120
5,459264,459520
5,170496,170752
5,669184,669440
5,216064,216320
5,466432,466688
5,673024,673280
5,459776,460032
5,319744,320000
5,354304,354560
5,229632,229888
5,306944,307200
5,283648,283904
5,304128,304384
5,318208,318464
5,48896,49152
5,249600,249856
5,371968,372224
5,364032,364288
5,546560,546816
5,333824,334080
5,140032,140288
5,306688,306944
5,441088,441344
5,97536,97792
5,419584,419840
5,140288,140544
5,442624,442880
5,569856,570112
5,90624,90880
5,133888,134144
5,199168,199424
5,523264,523520
5,94976,95232
5,179456,179712
5,370944,371200
5,247040,247296
5,355584,355840
5,374528,374784
5,451072,451328
5,203264,203520
5,124416,124672
5,324608,324864
5,660992,661248
5,684800,685056
5,448000,448256
5,325376,325632
5,229888,230144
5,672768,673024
5,403968,404224
5,596480,596736
5,363776,364032
5,222208,222464
5,114176,114432
5,155648,155904
5,301056,301312
5,329728,329984
5,308736,308992
5,176896,177152
5,289024,289280
5,175104,175360
5,77056,77312
5,129792,130048
5,148224,148480
5,248576,248832
5,272640,272896
5,358656,358912
5,293632,293888
5,382720,382976
5,359168,359424
5,79104,79360
5,549888,550144
5,294400,294656
5,387072,387328
5,536320,536576
5,223744,224000
5,313344,313600
5,387584,387840
5,163072,163328
5,667904,668160
5,395520,395776
5,461056,461312
5,336128,336384
5,330240,330496
5,423936,424192
5,388096,388352
5,668160,668416
5,437248,437504
5,445440,445696
5,250368,250624
5,202496,202752
5,15360,15616
5,340992,341248
5,321536,321792
5,199936,200192
5,512512,512768
5,147712,147968
5,315392,315648
5,444416,444672
5,164096,164352
5,303104,303360
5,402688,402944
5,392704,392960
5,482816,483072
5,533760,534016
5,534016,534272
5,443136,443392
5,437760,438016
5,267008,267264
5,323840,324096
5,319488,319744
5,195584,195840
5,464384,464640
5,661504,661760
5,424448,424704
5,107264,107520
5,48384,48640
5,142848,143104
5,454656,454912
5,247552,247808
5,455168,455424
5,245760,246016
5,513792,514048
5,675840,676096
5,521728,521984
5,266496,266752
5,551424,551680
5,565248,565504
5,321280,321536
5,361984,362240
5,377600,377856
5,85248,85504
5,154368,154624
5,275712,275968
5,111360,111616
5,516352,516608
5,404992,405248
5,81408,81664
5,292864,293120
5,61952,62208
5,646144,646400
5,151040,151296
5,402944,403200
5,277248,277504
5,315904,316160
5,356608,356864
5,638208,638464
5,205568,205824
5,339712,339968
5,149248,149504
5,331520,331776
5,145664,145920
5,352000,352256
5,526592,526848
5,537344,537600
5,144128,144384
5,423680,423936
5,337152,337408
5,390400,390656
5,203520,203776
5,666368,666624
5,296448,296704
5,320768,321024
5,92416,92672
5,282112,282368
5,390912,391168
5,623360,623616
5,226560,226816
5,157184,157440
5,75776,76032
5,418048,418304
5,174336,174592
5,342784,343040
5,430848,431104
5,402176,402432
5,293888,294144
5,337408,337664
5,434176,434432
5,450048,450304
5,148736,148992
5,572416,572672
5,299264,299520
5,292352,292608
5,365568,365824
5,458752,459008
5,456960,457216
5,347136,347392
5,208128,208384
5,120320,120576
5,83968,84224
5,325888,326144
5,132352,132608
5,447744,448000
5,139776,140032
5,359936,360192
5,401920,402176
5,620800,621056
5,146944,147200
5,302592,302848
5,272128,272384
5,433920,434176
5,513536,513792
5,157696,157952
5,263680,263936
5,40960,41216
5,320256,320512
5,376576,376832
5,220160,220416
5,393728,393984
5,205824,206080
5,92928,93184
5,359680,359936
5,171520,171776
5,187136,187392
5,162048,162304
5,438272,438528
5,435456,435712
5,313856,314112
5,130048,130304
5,414720,414976
5,514560,514816
5,285696,285952
5,114944,115200
5,61696,61952
5,363520,363776
5,68352,68608
5,135680,135936
5,327936,328192
5,424960,425216
5,564480,564736
5,208640,208896
5,293120,293376
5,341248,341504
5,387840,388096
5,59648,59904
5,342272,342528
5,401664,401920
5,172544,172800
5,375040,375296
5,366848,367104
5,387328,387584
5,563968,564224
5,435712,435968
5,83200,83456
5,361216,361472
5,334848,335104
5,171008,171264
5,423168,423424
5,333056,333312
5,331008,331264
5,119040,119296
5,559616,559872
5,390656,390912
5,632576,632832
5,549632,549888
5,52480,52736
5,362240,362496
5,194560,194816
5,182272,182528
5,121600,121856
5,271360,271616
5,174848,175104
5,426240,426496
5,219136,219392
5,42752,43008
5,270336,270592
5,364800,365056
5,305408,305664
5,302848,303104
5,371712,371968
5,186880,187136
5,141824,142080
5,187648,187904
5,388352,388608
5,656640,656896
5,246528,246784
5,593408,593664
5,391936,392192
5,439552,439808
5,614656,614912
5,243200,243456
5,66560,66816
5,665088,665344
5,296192,296448
5,439296,439552
5,555264,555520
5,41472,41728
5,430592,430848
5,253440,253696
5,219904,220160
5,431104,431360
5,157952,158208
5,352256,352512
5,159232,159488
5,559104,559360
5,360704,360960
5,363264,363520
5,221184,221440
5,649216,649472
5,281088,281344
5,135424,135680
5,288768,289024
5,237056,237312
5,414464,414720
5,287744,288000
5,343552,343808
5,278272,278528
5,147200,147456
5,444928,445184
5,196608,196864
5,187904,188160
5,566016,566272
5,136960,137216
5,371456,371712
5,432128,432384
5,183808,184064
4,720640,720896
4,709632,709888
4,9216,9472
4,15616,15872
4,21504,21760
4,155392,155648
4,678144,678400
4,5888,6144
4,703488,703744
4,7168,7424
4,7424,7680
4,673280,673536
4,14592,14848
4,1280,1536
4,20480,20736
4,15104,15360
4,9984,10240
4,570112,570368
4,709120,709376
4,6656,6912
4,13824,14080
4,273152,273408
4,1536,1792
4,4608,4864
4,450816,451072
4,711168,711424
4,306944,307200
4,17152,17408
4,263680,263936
4,442368,442624
4,244224,244480
4,701952,702208
4,185088,185344
4,9472,9728
4,1024,1280
4,673792,674048
4,569600,569856
4,382976,383232
4,19200,19456
4,126464,126720
4,177920,178176
4,18176,18432
4,243456,243712
4,424704,424960
4,470272,470528
4,3584,3840
4,499456,499712
4,339712,339968
4,98560,98816
4,685568,685824
4,502784,503040
4,141824,142080
4,692480,692736
4,710912,711168
4,5120,5376
4,583168,583424
4,441856,442112
4,427520,427776
4,345856,346112
4,429312,429568
4,434432,434688
4,99840,100096
4,78848,79104
4,699904,700160
4,4096,4352
4,430592,430848
4,21760,22016
4,64768,65024
4,574976,575232
4,419840,420096
4,270080,270336
4,147968,148224
4,163584,163840
4,146944,147200
4,673024,673280
4,369408,369664
4,320000,320256
4,65536,65792
4,16384,16640
4,449024,449280
4,134656,134912
4,130048,130304
4,419584,419840
4,511744,512000
4,659968,660224
4,175616,175872
4,302336,302592
4,77312,77568
4,202496,202752
4,376832,377088
4,344832,345088
4,459776,460032
4,264960,265216
4,646912,647168
4,433152,433408
4,22272,22528
4,581120,581376
4,708096,708352
4,650240,650496
4,176128,176384
4,663552,663808
4,634880,635136
4,13312,13568
4,184832,185088
4,323328,323584
4,380928,381184
4,12288,12544
4,578560,578816
4,208896,209152
4,3328,3584
4,574720,574976
4,180224,180480
4,567296,567552
4,357120,357376
4,575488,575744
4,333568,333824
4,4864,5120
4,532736,532992
4,674304,674560
4,537856,538112
4,507136,507392
4,647168,647424
4,16896,17152
4,602368,602624
4,427264,427520
4,578048,578304
4,549376,549632
4,101120,101376
4,327936,328192
4,300032,300288
4,89600,89856
4,654848,655104
4,426240,426496
4,605952,606208
4,211200,211456
4,576512,576768
4,181248,181504
4,114688,114944
4,393472,393728
4,136704,136960
4,17664,17920
4,8960,9216
4,544000,544256
4,145664,145920
4,560128,560384
4,285952,286208
4,612864,613120
4,301568,301824
4,169728,169984
4,84480,84736
4,700160,700416
4,682752,683008
4,338176,338432
4,288000,288256
4,568576,568832
4,159232,159488
4,527872,528128
4,593920,594176
4,648960,649216
4,401664,401920
4,218624,218880
4,525312,525568
4,448256,448512
4,457984,458240
4,613376,613632
4,688128,688384
4,499968,500224
4,286976,287232
4,524800,525056
4,307456,307712
4,354816,355072
4,629760,630016
4,94720,94976
4,302592,302848
4,505344,505600
4,371456,371712
4,447744,448000
4,30720,30976
4,269312,269568
4,666368,666624
4,119040,119296
4,347904,348160
4,296448,296704
4,390656,390912
4,348160,348416
4,158720,158976
4,124672,124928
4,643072,643328
4,481536,481792
4,152576,152832
4,70912,71168
4,265984,266240
4,675328,675584
4,582912,583168
4,589056,589312
4,465152,465408
4,389632,389888
4,446976,447232
4,206848,207104
4,252416,252672
4,171520,171776
4,684800,685056
4,415744,416000
4,685824,686080
4,404480,404736
4,286720,286976
4,234752,235008
4,576256,576512
4,284160,284416
4,30208,30464
4,11776,12032
4,322304,322560
4,592384,592640
4,659200,659456
4,167936,168192
4,534016,534272
4,580864,581120
4,376064,376320
4,324864,325120
4,150016,150272
4,553984,554240
4,425216,425472
4,29184,29440
4,23296,23552
4,231424,231680
4,467712,467968
4,59136,59392
4,171776,172032
4,350720,350976
4,212480,212736
4,465920,466176
4,123392,123648
4,377344,377600
4,606208,606464
4,244736,244992
4,352768,353024
4,402944,403200
4,33536,33792
4,395008,395264
4,102400,102656
4,366592,366848
4,578304,578560
4,338688,338944
4,689664,689920
4,20736,20992
4,238080,238336
4,128512,128768
4,645376,645632
4,451840,452096
4,295936,296192
4,109568,109824
4,437760,438016
4,552448,552704
4,554496,554752
4,19456,19712
4,368896,369152
4,71424,71680
4,364288,364544
4,550656,550912
4,553472,553728
4,566784,567040
4,453376,453632
4,357888,358144
4,273408,273664
4,563200,563456
4,679936,680192
4,426496,426752
4,632064,632320
4,384000,384256
4,343808,344064
4,5376,5632
4,581888,582144
4,568832,569088
4,529408,529664
4,447232,447488
4,518912,519168
4,255232,255488
4,374016,374272
4,228352,228608
4,278016,278272
4,624384,624640
4,164096,164352
4,456448,456704
4,431360,431616
4,171008,171264
4,120320,120576
4,146432,146688
4,328192,328448
4,9728,9984
4,569088,569344
4,57600,57856
4,441088,441344
4,220160,220416
4,565248,565504
4,258560,258816
4,180480,180736
4,478720,478976
4,48640,48896
4,570368,570624
4,94464,94720
4,189184,189440
4,422656,422912
4,7936,8192
4,24576,24832
4,254208,254464
4,577280,577536
4,661504,661760
4,388352,388608
4,115200,115456
4,417024,417280
4,38144,38400
4,65024,65280
4,37632,37888
4,133632,133888
4,697600,697856
4,490240,490496
4,279296,279552
4,587520,587776
4,326912,327168
4,434176,434432
4,669952,670208
4,483840,484096
4,46336,46592
4,119552,119808
4,533760,534016
4,17408,17664
4,557824,558080
4,375040,375296
4,534272,534528
4,409088,409344
4,541184,541440
4,325376,325632
4,328960,329216
4,93440,93696
4,256768,257024
4,406016,406272
4,425472,425728
4,584192,584448
4,566272,566528
4,128256,128512
4,768,1024
4,336384,336640
4,696576,696832
4,347648,347904
4,154368,154624
4,198400,198656
4,549888,550144
4,145408,145664
4,289792,290048
4,223232,223488
4,350464,350720
4,645120,645376
4,536576,536832
4,92160,92416
4,10240,10496
4,11008,11264
4,526592,526848
4,670720,670976
4,271872,272128
4,537600,537856
4,665856,666112
4,282880,283136
4,598784,599040
4,644096,644352
4,206080,206336
4,10496,10752
4,53504,53760
4,579840,580096
4,289024,289280
4,88064,88320
4,680448,680704
4,491520,491776
4,397568,397824
4,160512,160768
4,601856,602112
4,663296,663552
4,476416,476672
4,199168,199424
4,237568,237824
4,51200,51456
4,125440,125696
4,380160,380416
4,19712,19968
4,436224,436480
4,193024,193280
4,270592,270848
4,695552,695808
4,244480,244736
4,580608,580864
4,287744,288000
4,485376,485632
4,465664,465920
4,354304,354560
4,82688,82944
4,114432,114688
4,446464,446720
4,336128,336384
4,214528,214784
4,213504,213760
4,77824,78080
4,172032,172288
4,67840,68096
4,594944,595200
4,547584,547840
4,215808,216064
4,683008,683264
4,111104,111360
4,572160,572416
4,602112,602368
4,642048,642304
4,227328,227584
4,41472,41728
4,423168,423424
4,61440,61696
4,190208,190464
4,534784,535040
4,510720,510976
4,162048,162304
4,134144,134400
4,203776,204032
4,116480,116736
4,428800,429056
4,657920,658176
4,448000,448256
4,619008,619264
4,223744,224000
4,312576,312832
4,498432,498688
4,382720,382976
4,400128,400384
4,582144,582400
4,650496,650752
4,214016,214272
4,666624,666880
4,436480,436736
4,214272,214528
4,201984,202240
4,281344,281600
4,260096,260352
4,542720,542976
4,599040,599296
4,32512,32768
4,298752,299008
4,513280,513536
4,79616,79872
4,620544,620800
4,685056,685312
4,576000,576256
4,229888,230144
4,262144,262400
4,427008,427264
4,480256,480512
4,272896,273152
4,371712,371968
4,93184,93440
4,697344,697600
4,641024,641280
4,418048,418304
4,397056,397312
4,320256,320512
4,272128,272384
4,178944,179200
4,596736,596992
4,366336,366592
4,139776,140032
4,482048,482304
4,504320,504576
4,183040,183296
4,572928,573184
4,424192,424448
4,108032,108288
4,229376,229632
4,184320,184576
4,676608,676864
4,168192,168448
4,109312,109568
4,427776,428032
4,398592,398848
4,439040,439296
4,462848,463104
4,462080,462336
4,479488,479744
4,472832,473088
4,340480,340736
4,683520,683776
4,479232,479488
4,497408,497664
4,4352,4608
4,341504,341760
4,122112,122368
4,484864,485120
4,557312,557568
4,537088,537344
4,102656,102912
4,177664,177920
4,230144,230400
4,144384,144640
4,256256,256512
4,98048,98304
4,248320,248576
4,669184,669440
4,484608,484864
4,87296,87552
4,487680,487936
4,216576,216832
4,124416,124672
4,671744,672000
4,593664,593920
4,84992,85248
4,396800,397056
4,110848,111104
4,81152,81408
4,78336,78592
4,37888,38144
4,470528,470784
4,481024,481280
4,625408,625664
4,696320,696576
4,328704,328960
4,590592,590848
4,174848,175104
4,319488,319744
4,273664,273920
4,45056,45312
4,687104,687360
4,372992,373248
4,381440,381696
4,646400,646656
4,337152,337408
4,203008,203264
4,335616,335872
4,362496,362752
4,247040,247296
4,83968,84224
4,493312,493568
4,343296,343552
4,433920,434176
4,473856,474112
4,27904,28160
4,239616,239872
4,64000,64256
4,299008,299264
4,187648,187904
4,212736,212992
4,591104,591360
4,525824,526080
4,560640,560896
4,355328,355584
4,367872,368128
4,419328,419584
4,56320,56576
4,33792,34048
4,276736,276992
4,655104,655360
4,169984,170240
4,141312,141568
4,149760,150016
4,577024,577280
4,86784,87040
4,444160,444416
4,679424,679680
4,699136,699392
4,451072,451328
4,607232,607488
4,423424,423680
4,275968,276224
4,83712,83968
4,473088,473344
4,615424,615680
4,25088,25344
4,101888,102144
4,585472,585728
4,264448,264704
4,172544,172800
4,60928,61184
4,74496,74752
4,690432,690688
4,569856,570112
4,495360,495616
4,153856,154112
4,67328,67584
4,390400,390656
4,117248,117504
4,310016,310272
4,677120,677376
4,476928,477184
4,684032,684288
4,376576,376832
4,160000,160256
4,511232,511488
4,210432,210688
4,348416,348672
4,371968,372224
4,222464,222720
4,75520,75776
4,289536,289792
4,205312,205568
4,571904,572160
4,68352,68608
4,527616,527872
4,316416,316672
4,480768,481024
4,240640,240896
4,45312,45568
4,235008,235264
4,440064,440320
4,696832,697088
4,306432,306688
4,721920,722176
4,541952,542208
4,377088,377344
4,549120,549376
4,640000,640256
4,470016,470272
4,544256,544512
4,231936,232192
4,566528,566784
4,487936,488192
4,381952,382208
4,71680,71936
4,675584,675840
4,121344,121600
4,550400,550656
4,238336,238592
4,462336,462592
4,485120,485376
4,310528,310784
4,538624,538880
4,553216,553472
4,648448,648704
4,558336,558592
4,188416,188672
4,209920,210176
4,429056,429312
4,399104,399360
4,101376,101632
4,401408,401664
4,523264,523520
4,689920,690176
4,433664,433920
4,423680,423936
4,305152,305408
4,535040,535296
4,615168,615424
4,70656,70912
4,132352,132608
4,325888,326144
4,272640,272896
4,442112,442368
4,564224,564480
4,666880,667136
4,249856,250112
4,219648,219904
4,573696,573952
4,374784,375040
4,585216,585472
4,306176,306432
4,108288,108544
4,703232,703488
4,460032,460288
4,249600,249856
4,68096,68352
4,166400,166656
4,557056,557312
4,464640,464896
4,230912,231168
4,529664,529920
4,206336,206592
4,358144,358400
4,109824,110080
4,469248,469504
4,460544,460800
4,178688,178944
4,179712,179968
4,522496,522752
4,66048,66304
4,242432,242688
4,647680,647936
4,389120,389376
4,627968,628224
4,430848,431104
4,189952,190208
4,347136,347392
4,674048,674304
4,204288,204544
4,252928,253184
4,165120,165376
4,550144,550400
4,72192,72448
4,603392,603648
4,609536,609792
4,49408,49664
4,224000,224256
4,491008,491264
4,426752,427008
4,532224,532480
4,178432,178688
4,204800,205056
4,491264,491520
4,337920,338176
4,351488,351744
4,573952,574208
4,660480,660736
4,548352,548608
4,156416,156672
4,40448,40704
4,459520,459776
4,295680,295936
4,38912,39168
4,668928,669184
4,386048,386304
4,614912,615168
4,125952,126208
4,548096,548352
4,195584,195840
4,585984,586240
4,634368,634624
4,406272,406528
4,616448,616704
4,468736,468992
4,421120,421376
4,327424,327680
4,637696,637952
4,73216,73472
4,181504,181760
4,679168,679424
4,28416,28672
4,193792,194048
4,310784,311040
4,374272,374528
4,364544,364800
4,538112,538368
4,464128,464384
4,100096,100352
4,585728,585984
4,6400,6656
4,326400,326656
4,105984,106240
4,76800,77056
4,72448,72704
4,337664,337920
4,482816,483072
4,175360,175616
4,475136,475392
4,416000,416256
4,73472,73728
4,508672,508928
4,686848,687104
4,495104,495360
4,157696,157952
4,356608,356864
4,661248,661504
4,515072,515328
4,505088,505344
4,183296,183552
4,340992,341248
4,106240,106496
4,251904,252160
4,466688,466944
4,567808,568064
4,76288,76544
4,579072,579328
4,677632,677888
4,383744,384000
4,667392,667648
4,597248,597504
4,559872,560128
4,667136,667392
4,424448,424704
4,512,768
4,365056,365312
4,561920,562176
4,156160,156416
4,390144,390400
4,90880,91136
4,610304,610560
4,277504,277760
4,201728,201984
4,451584,451840
4,557568,557824
4,155136,155392
4,2048,2304
4,516608,516864
4,222976,223232
4,168448,168704
4,411648,411904
4,25856,26112
4,83456,83712
4,124928,125184
4,529152,529408
4,625152,625408
4,289280,289536
4,480512,480768
4,373248,373504
4,222720,222976
4,100864,101120
4,435200,435456
4,457216,457472
4,104960,105216
4,403200,403456
4,313856,314112
4,594176,594432
4,241408,241664
4,590336,590592
4,379648,379904
4,668160,668416
4,670208,670464
4,144640,144896
4,302080,302336
4,530688,530944
4,340224,340480
4,85248,85504
4,531712,531968
4,138496,138752
4,334848,335104
4,79872,80128
4,226048,226304
4,191488,191744
4,306688,306944
4,209152,209408
4,204544,204800
4,96512,96768
4,57088,57344
4,486400,486656
4,123648,123904
4,621568,621824
4,102912,103168
4,175104,175360
4,556544,556800
4,607488,607744
4,315136,315392
4,187904,188160
4,220672,220928
4,639744,640000
4,599296,599552
4,211456,211712
4,45824,46080
4,570624,570880
4,305664,305920
4,29696,29952
4,401920,402176
4,523520,523776
4,595712,595968
4,500224,500480
4,225792,226048
4,589568,589824
4,120064,120320
4,340736,340992
4,280064,280320
4,482560,482816
4,337408,337664
4,669440,669696
4,519680,519936
4,554752,555008
4,502528,502784
4,275456,275712
4,697856,698112
4,398848,399104
4,421888,422144
4,36608,36864
4,25344,25600
4,593408,593664
4,517888,518144
4,572672,572928
4,453120,453376
4,495872,496128
4,659712,659968
4,157952,158208
4,353536,353792
4,112896,113152
4,294656,294912
4,399616,399872
4,246528,246784
4,354048,354304
4,613888,614144
4,518400,518656
4,342528,342784
4,257536,257792
4,195072,195328
4,583680,583936
4,501248,501504
4,313600,313856
4,178176,178432
4,694016,694272
4,342272,342528
4,250624,250880
4,620800,621056
4,311552,311808
4,237312,237568
4,345344,345600
4,502016,502272
4,541696,541952
4,431104,431360
4,145920,146176
4,180736,180992
4,463872,464128
